customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgCharge,NormalizedAvgCharge
1618-CFHME,2,1,0,0,75.9,143.35,1,71.68,4.272211768666675
3165-HDOEW,1,1,0,1,45.85,45.85,1,45.85,3.825375198702474
6581-NQCBA,16,0,0,0,49.95,810.2,1,50.64,3.9247417778359206
7115-IRDHS,72,1,2,2,24.65,1830.05,0,25.42,3.2355362657613083
8496-DMZUK,30,1,1,2,90.4,2820.65,0,94.02,4.5435075255959845
2040-VZIKE,49,1,0,1,100.85,4847.35,0,98.93,4.5944125293351314
9068-VPWQQ,61,1,2,3,75.35,4729.3,0,77.53,4.350664958230868
0178-SZBHO,47,1,0,0,87.2,4017.45,0,85.48,4.448282430450947
0384-RVBPI,20,1,0,3,64.4,1398.6,0,69.93,4.247494741715776
1689-MRZQR,34,1,0,0,78.3,2564.3,1,75.42,4.323072491830211
1299-AURJA,70,1,2,2,24.7,1685.9,0,24.08,3.1813816204406202
4525-VZCZG,54,1,1,0,105.85,5826.65,0,107.9,4.681204872264089
1543-LLLFT,61,1,1,1,98.3,6066.55,0,99.45,4.599655005299981
5835-BEQEU,3,1,0,0,76.95,228.4,1,76.13,4.332442405318121
2788-CJQAQ,13,1,1,1,19.45,270.2,0,20.78,3.0339909856710814
5565-FILXA,16,1,0,0,96.15,1529.2,1,95.58,4.559963593150012
0319-QZTCO,3,1,0,3,58.7,168.6,0,56.2,4.028916756899646
2120-SMPEX,25,1,0,1,20.15,536.35,0,21.45,3.065724645374026
0096-FCPUF,30,1,0,1,64.5,1888.45,0,62.95,4.142340760490356
0668-OGMHD,21,0,0,0,28.5,629.35,0,29.97,3.4001968813285717
5552-ZNFSJ,1,1,0,0,45.3,45.3,1,45.3,3.8133070324889884
2223-KAGMX,15,1,0,2,19.4,289.3,1,19.29,2.9595868269176377
6507-ZJSUR,23,1,0,0,90.45,2117.25,0,92.05,4.522331907679087
9408-HRXRK,45,1,0,0,105.15,4730.9,0,105.13,4.655197679587739
5593-SUAOO,24,1,1,2,83.15,2033.05,0,84.71,4.4392336584434595
7321-PKUYW,11,1,0,0,90.15,987.95,1,89.81,4.497696327682858
2833-SLKDQ,1,1,0,1,45.05,45.05,1,45.05,3.807772984054347
6766-HFKLA,56,1,2,2,103.2,5744.35,0,102.58,4.630642981961122
7595-EUIVN,1,1,0,0,75.8,75.8,1,75.8,4.328098292648326
7617-EYGLW,1,1,0,0,19.45,19.45,0,19.45,2.9678470700644555
2026-TGDHM,7,1,0,0,79.3,523.15,1,74.74,4.314015424057338
9220-ZNKJI,55,1,2,3,88.8,4805.3,0,87.37,4.470151974310003
4030-VPZBD,2,0,0,0,30.9,59.05,1,29.52,3.385067999732272
2226-ICFDO,72,1,2,3,85.9,6110.75,0,84.87,4.441120673981586
0723-VSOBE,45,0,1,0,34.2,1596.6,0,35.48,3.5689691574413787
5529-GIBVH,47,1,2,1,20.15,1046.2,0,22.26,3.102791345847399
4187-CINZD,46,1,1,3,95.25,4424.2,1,96.18,4.566221435849517
9992-UJOEL,2,1,0,1,50.3,92.75,0,46.38,3.8368683318273855
4741-WWJQZ,2,1,0,0,80.15,194.55,0,97.28,4.577593418217857
6625-UTXEW,12,1,0,0,51.25,612.1,0,51.01,3.932021691934835
6818-WOBHJ,68,1,0,2,89.6,6127.6,1,90.11,4.501031146246946
6244-BESBM,69,1,2,3,95.2,6671.7,0,96.69,4.5715099844954565
1004-NOZNR,56,1,1,3,94.8,5264.3,0,94.01,4.543401159590459
1251-STYSZ,4,1,0,0,80.25,303.7,0,75.92,4.3296801543016725
2612-PHGOX,64,1,2,2,76.1,4818.8,0,75.29,4.321347323862031
2408-TZMJL,59,1,1,0,110.15,6448.05,1,109.29,4.694004899688582
8480-PPONV,62,1,2,2,115.55,7159.05,0,115.47,4.749010755963765
8780-IHCRN,63,1,2,3,24.65,1574.5,0,24.99,3.218475744846861
4598-ZADCK,53,0,1,0,53.6,2879.2,0,54.32,3.9948924832504407
1257-SXUXQ,5,1,0,1,19.45,86.05,0,17.21,2.845490610223448
9681-KYGYB,49,1,0,0,88.2,4159.45,0,84.89,4.441356300749876
7182-OVLBJ,62,1,2,2,101.15,6638.35,0,107.07,4.673482826170178
5095-ETBRJ,55,1,2,1,56.8,3112.05,0,56.58,4.035655565873421
7005-CYUIL,71,1,2,0,99.4,7168.25,0,100.96,4.6147243987929025
4821-WQOYN,72,1,2,3,20.1,1326.25,0,18.42,2.913437030827161
4730-AWNAU,36,0,1,3,60.7,2234.55,0,62.07,4.128262780425561
3452-FLHYD,25,1,1,2,20.95,495.15,0,19.81,2.9861868607104594
2388-LAESQ,72,1,2,2,114.85,8317.95,0,115.53,4.749530236494927
9531-NSBMR,36,1,1,2,19.25,679.8,0,18.88,2.9381031607173544
6260-ONULR,1,1,0,1,62.8,62.8,0,62.8,4.139955073474153
4389-UEFCZ,72,1,2,0,105.5,7544.0,0,104.78,4.651862913980073
8711-LOBKY,59,1,2,1,19.85,1188.25,0,20.14,3.0027078872904163
9134-CEQMF,7,1,0,0,89.5,676.7,1,96.67,4.571303116476514
8985-OOPOS,1,1,1,3,74.1,74.1,0,74.1,4.3054155323020415
8800-ZKRFW,30,1,0,0,107.5,3242.5,0,108.08,4.6828716936519434
2616-FLVQC,64,1,2,1,19.55,1240.15,0,19.38,2.96424160646262
9968-FFVVH,63,1,1,2,68.8,4111.35,0,65.26,4.178379291165174
3108-PCCGG,72,1,2,3,84.45,5899.85,0,81.94,4.405987272118725
7993-PYKOF,8,1,0,0,75.0,632.95,1,79.12,4.370965687314457
8390-FESFV,62,1,2,2,84.5,5193.2,0,83.76,4.427955566562281
3022-BEXHZ,67,1,2,2,111.2,7530.8,0,112.4,4.722063937459591
5027-XWQHA,6,1,0,0,44.75,270.95,1,45.16,3.810211739281461
6248-TKCQV,70,1,2,2,80.6,5460.2,0,78.0,4.356708826689592
6729-GDNGC,20,1,0,2,80.7,1614.2,0,80.71,4.390862483336281
6198-ZFIOJ,5,1,0,0,75.6,402.5,0,80.5,4.388257184424518
5989-OMNJE,24,0,1,0,57.6,1367.75,0,56.99,4.0428758138469085
4566-QVRRW,11,1,0,0,44.05,483.7,1,43.97,3.7835075831927187
1291-CUOCY,72,1,2,3,110.6,7962.2,0,110.59,4.705829669087269
9795-SHUHB,66,1,2,3,58.2,3810.8,0,57.74,4.055950174234789
3230-IUALN,45,1,2,1,81.0,3533.6,0,78.52,4.3633533694082605
0042-RLHYP,69,1,2,2,19.7,1396.9,0,20.24,3.0076608444192647
8519-IMDHU,15,1,0,2,85.6,1345.55,1,89.7,4.49647076906475
4945-RVMTE,28,1,0,2,59.55,1646.45,0,58.8,4.074141854904581
0201-OAMXR,70,1,1,3,115.55,8127.6,1,116.11,4.7545380176389145
1866-NXPSP,36,1,1,1,75.55,2680.15,0,74.45,4.310127759130018
3372-KWFBM,16,1,0,0,86.6,1281.0,1,80.06,4.382776353564427
7831-QGOXH,18,1,0,0,85.2,1553.9,1,86.33,4.4581771622474315
6393-WRYZE,34,1,0,0,97.65,3207.55,1,94.34,4.546905277856116
3941-XTSKM,42,0,1,3,45.1,2049.05,0,48.79,3.8875253738277458
1661-CZBAU,48,1,1,2,70.95,3629.2,0,75.61,4.3255885495701785
6599-RCLCJ,47,1,0,0,109.55,5124.55,1,109.03,4.69162307371829
9831-BPFRI,39,1,1,0,89.55,3474.45,1,89.09,4.489647094732552
5158-RIVOP,11,1,2,3,20.9,202.3,0,18.39,2.91180703861623
9788-YTFGE,7,1,0,1,19.95,147.5,0,21.07,3.0478502278160975
9277-JOOMO,3,1,0,1,24.6,86.35,0,28.78,3.359680701459222
1907-YLNYW,8,1,0,0,66.7,579.0,0,72.38,4.281930018135596
1725-MIMXW,1,1,0,1,19.45,19.45,1,19.45,2.9678470700644555
8947-YRTDV,32,1,1,1,94.8,3131.55,0,97.86,4.583537885860977
3161-ONRWK,60,1,1,2,65.85,3928.3,0,65.47,4.181592022453
0114-RSRRW,10,1,0,2,19.95,187.75,0,18.77,2.9322598505984176
4565-NLZBV,71,1,2,2,24.65,1710.15,0,24.09,3.18179681662678
0031-PVLZI,4,1,0,1,20.35,76.35,1,19.09,2.949164637737656
7206-GZCDC,1,1,0,0,69.25,69.25,1,69.25,4.237723145067448
6682-VCIXC,43,0,1,2,51.25,2151.6,0,50.04,3.9128226855987105
4791-QRGMF,59,1,1,2,99.5,5961.1,1,101.04,4.6155164780422355
6475-VHUIZ,23,1,0,0,54.25,1221.55,0,53.11,3.972365234434308
3910-MRQOY,72,1,2,2,19.4,1496.45,0,20.78,3.0339909856710814
0661-WCQNQ,22,1,1,3,56.25,1292.2,0,58.74,4.073120925770474
7537-RBWEA,1,0,0,1,25.15,25.15,0,25.15,3.224857896545748
4656-CAURT,69,1,2,2,23.95,1713.1,0,24.83,3.2120525995200753
0121-SNYRK,50,0,1,1,35.4,1748.9,0,34.98,3.554776469590456
1768-ZAIFU,1,0,0,0,25.2,25.2,1,25.2,3.2268439945173775
4671-LXRDQ,2,1,0,1,45.0,96.45,1,48.22,3.875773872753025
3733-LSYCE,15,1,0,2,75.35,1114.55,0,74.3,4.308110951723713
6265-FRMTQ,31,1,2,2,20.4,609.1,0,19.65,2.9780773383152703
1934-SJVJK,1,1,0,1,20.15,20.15,1,20.15,3.0032042883926917
3838-OZURD,66,1,0,3,105.0,7133.25,1,108.08,4.6828716936519434
1371-DWPAZ,0,0,2,3,56.05,1397.475,0,inf,inf
9269-CQOOL,3,1,0,3,54.7,169.45,1,56.48,4.033886593184986
2017-CCBLH,8,1,2,1,20.0,141.6,0,17.7,2.8735646395797834
7690-KPNCU,64,1,1,3,73.05,4688.65,0,73.26,4.294014757350668
0536-BGFMZ,28,1,0,1,20.5,563.05,0,20.11,3.001217203784561
2293-IJWPS,57,1,1,3,100.75,5985.0,0,105.0,4.653960350157523
2845-HSJCY,14,1,0,0,87.25,1258.6,1,89.9,4.498697941477575
5469-NUJUR,19,1,2,1,19.95,373.5,0,19.66,2.9785861147190205
1184-PJVDB,10,1,0,0,79.95,857.2,1,85.72,4.451086170605376
2625-TRCZQ,51,0,0,0,49.65,2553.35,0,50.07,3.9134220263418533
4102-HLENU,67,1,2,1,65.65,4322.85,0,64.52,4.166975253257008
7266-GSSJX,11,1,0,0,20.45,250.8,0,22.8,3.126760535960395
7722-VJRQD,72,0,2,2,60.95,4549.05,0,63.18,4.145987795373939
7073-QETQY,66,1,1,0,20.35,1359.5,0,20.6,3.0252910757955354
9415-DPEWS,18,1,0,0,88.35,1639.3,1,91.07,4.511628441579727
5624-RYAMH,9,1,0,0,19.5,178.85,0,19.87,2.9892110565637253
0196-JTUQI,9,1,0,3,75.2,633.85,0,70.43,4.254619308757319
7130-YXBRO,48,1,0,2,111.45,5315.1,0,110.73,4.707094805710017
9272-LSVYH,10,1,0,1,70.15,735.5,0,73.55,4.297965447047447
7943-RQCHR,9,1,0,0,94.75,889.9,1,98.88,4.59390699370938
3793-MMFUH,13,1,0,0,95.05,1290.0,1,99.23,4.5974403879261505
3249-ZPQRG,4,1,0,0,78.45,330.05,1,82.51,4.412919498116252
2568-BRGYX,4,1,0,0,70.2,237.95,1,59.49,4.085808231199814
3084-DOWLE,72,1,2,2,92.0,6474.4,0,89.92,4.498920386145381
1084-MNSMJ,51,1,2,3,85.5,4421.95,0,86.7,4.462453883786496
7721-JXEAW,59,0,0,2,41.05,2452.7,1,41.57,3.727378753264546
7249-WBIYX,10,1,0,0,85.6,813.85,1,81.39,4.3992524153389505
4238-HFHSN,61,1,0,0,82.15,4904.85,0,80.41,4.387138546560058
6250-CGGUN,54,1,1,0,84.4,4484.05,0,83.04,4.419322419417578
5478-JJVZK,33,1,0,1,60.9,2033.85,0,61.63,4.121148764974151
7596-IIWYC,27,1,2,2,20.25,538.2,0,19.93,2.9922261342247034
6567-HOOPW,1,1,0,0,79.2,79.2,1,79.2,4.37197629882038
9793-WECQC,23,1,0,1,95.3,2192.9,0,95.34,4.55744944977668
4291-HPAXL,1,1,0,1,19.85,19.85,0,19.85,2.9882040071331994
8999-YPYBV,45,1,2,1,84.35,3858.05,0,85.73,4.451202822690664
1839-FBNFR,39,1,2,2,19.85,854.8,0,21.92,3.087399462079815
3164-AALRN,5,1,1,1,70.0,347.4,1,69.48,4.241038941372905
3071-MVJCD,72,1,2,2,82.3,5815.15,0,80.77,4.391605609454205
1697-BCSHV,58,1,0,2,66.8,3970.4,0,68.46,4.226249633102039
0562-KBDVM,70,0,2,2,44.6,3058.15,0,43.69,3.7771192429633444
1131-SUEKT,61,1,1,2,98.45,6145.2,0,100.74,4.612542940317504
3717-OEAUQ,2,1,0,1,70.7,129.2,0,64.6,4.168214410788556
4538-WNTMJ,46,1,1,1,24.95,1165.9,0,25.35,3.232778730037192
3334-CTHOL,1,1,0,2,49.95,49.95,1,49.95,3.9110225050945626
4704-ERYFC,22,1,0,0,69.25,1554.0,1,70.64,4.257596556295705
9432-RUVSL,48,1,2,3,102.5,4904.25,0,102.17,4.626638092603332
8060-HIWJJ,64,1,2,3,86.55,5632.55,0,88.01,4.47745044438572
7684-XSZIY,72,1,2,2,24.3,1643.25,0,22.82,3.1276373444339294
9089-UOWJG,12,1,0,3,58.35,740.55,0,61.71,4.122445992332976
8621-MNIHH,34,1,0,0,94.25,3217.55,1,94.63,4.549974550520141
8039-ACLPL,72,1,2,3,68.75,4888.2,0,67.89,4.217888748313555
9885-AIBVB,29,1,0,0,85.8,2440.25,0,84.15,4.432600920636815
1934-MKPXS,33,1,1,3,20.1,620.55,0,18.8,2.9338568698359038
2592-YKDIF,1,1,0,1,20.35,20.35,0,20.35,3.013080911888604
2272-JKMSI,62,1,1,0,110.8,6840.95,0,110.34,4.703566507844284
0471-LVHGK,41,1,1,0,73.0,3001.2,1,73.2,4.293195420967266
9518-RWHZL,64,1,1,3,100.05,6254.2,1,97.72,4.5821062463895395
8714-CTZJW,4,1,0,3,82.85,319.6,0,79.9,4.380775852772229
3569-EDBPQ,24,1,0,0,84.35,1938.05,0,80.75,4.391357962102766
3131-NWVFJ,14,1,1,1,19.55,294.5,0,21.04,3.046425387869509
7521-YXVZY,3,1,0,1,19.95,58.3,0,19.43,2.9668182633893485
5419-CONWX,4,1,0,3,99.8,442.85,1,110.71,4.706914169871375
6240-EURKS,18,0,0,0,35.0,553.0,1,30.72,3.4249139082794713
2373-NTKOD,8,1,0,0,66.25,546.45,0,68.31,4.224056168743758
1970-KKFWL,35,1,2,2,23.3,797.1,0,22.77,3.125443880075648
6960-HVYXR,1,1,0,0,76.0,76.0,1,76.0,4.330733340286331
9337-SRRNI,66,1,2,3,25.3,1673.8,0,25.36,3.233173129569025
0895-UADGO,8,0,2,1,44.55,343.45,0,42.93,3.7595708822364693
5678-VFNEQ,71,1,1,3,104.1,7412.25,0,104.4,4.648229675448539
5977-CKHON,43,1,0,2,92.55,4039.0,0,93.93,4.542549824006424
7024-OHCCK,2,1,0,0,93.85,170.85,1,85.42,4.44758026541332
2692-BUCFV,29,1,0,2,101.45,2948.6,0,101.68,4.621830626881199
7861-UVUFT,15,1,0,0,84.3,1308.4,1,87.23,4.468548308445127
1830-GGFNM,65,1,2,3,94.55,6078.75,0,93.52,4.538175317163813
5302-BDJNT,35,1,0,0,95.5,3418.2,0,97.66,4.581492058633514
5223-UZAVK,64,1,1,3,100.3,6603.8,0,103.18,4.636475035816504
4859-ZSRDZ,58,0,2,3,55.5,3166.9,0,54.6,4.000033882750859
5651-WYIPH,18,1,0,3,49.85,865.75,0,48.1,3.8732821771117156
9350-VLHMB,67,1,0,2,89.55,6373.1,0,95.12,4.555139252382526
3498-LZGQZ,63,1,2,1,19.15,1177.05,0,18.68,2.9274534328006965
8785-CJSHH,60,1,0,0,99.8,5985.75,0,99.76,4.602767301371781
5357-TZHPP,9,1,0,3,84.4,732.5,1,81.39,4.3992524153389505
3870-SPZSI,70,1,2,3,113.05,7869.05,0,112.42,4.722241857573929
0680-DFNNY,15,1,0,0,101.1,1504.05,1,100.27,4.607866547535834
7560-QRBXH,48,1,1,1,19.95,936.7,0,19.51,2.97092715463502
7077-XJMET,12,1,0,0,74.15,741.4,0,61.78,4.123579687490436
8752-GHJFU,71,1,1,0,92.0,6585.2,0,92.75,4.529907701487544
6896-SRVYQ,44,1,0,0,73.85,3122.4,0,70.96,4.262116338001324
7767-UXAGJ,1,1,0,0,50.45,50.45,1,50.45,3.920982746799618
4652-ODEVH,45,1,2,1,24.45,1088.25,0,24.18,3.1855258451866466
6510-UPNKS,23,1,1,3,24.8,615.35,0,26.75,3.2865344733420154
6718-BDGHG,43,1,1,2,64.85,2908.2,0,67.63,4.214051671586849
9046-DQMTP,35,1,0,2,20.75,739.9,0,21.14,3.051166980442092
6439-LAJXL,9,1,0,1,68.95,593.85,0,65.98,4.1893516658004355
1571-SAVHK,12,1,0,1,99.95,1132.75,1,94.4,4.547541073151455
9052-VKDUW,65,1,0,3,109.4,7227.45,0,111.19,4.711240449715158
9546-CQJSU,2,1,0,0,91.4,193.6,1,96.8,4.572646994282532
1666-JZPZT,27,1,0,1,49.0,1291.35,0,47.83,3.8676530576922055
5777-KJIRB,40,1,1,1,50.25,2023.55,0,50.59,3.923753928303845
0506-LVNGN,5,1,0,3,75.55,349.65,1,69.93,4.247494741715776
7677-SJJJK,8,1,1,3,19.9,153.95,0,19.24,2.9569914452375605
2480-EJWYP,58,1,1,2,97.8,5458.8,0,94.12,4.544570563859161
3253-HKOKL,52,1,1,0,100.3,5244.45,0,100.85,4.613634264400221
7055-HNEOJ,3,1,0,1,55.8,154.55,0,51.52,3.9419700817960983
5514-YQENT,41,1,2,0,111.15,4507.15,0,109.93,4.699843799590773
3211-AAPKX,20,1,0,1,98.55,2031.95,0,101.6,4.6210435351443815
8445-DNBAE,1,1,0,0,50.05,50.05,0,50.05,3.9130225057612296
2951-QOQTK,4,1,0,3,80.8,332.45,1,83.11,4.420165031564935
2958-NHPPS,23,1,0,0,20.85,473.9,0,20.6,3.0252910757955354
6806-YDEUL,6,1,0,2,19.5,106.8,0,17.8,2.8791984572980396
1735-XMJVH,8,1,0,1,19.35,152.6,0,19.08,2.9486406660201405
6890-PFRQX,18,1,0,1,69.5,1199.4,0,66.63,4.199154926574446
0222-CNVPT,52,0,0,3,48.8,2555.05,0,49.14,3.894673367093033
5899-OUVKV,31,1,0,0,94.5,2979.2,0,96.1,4.565389315976247
8681-ICONS,29,1,0,1,20.65,654.85,0,22.58,3.1170645587215158
1621-YNCJH,36,1,2,3,106.05,3834.4,0,106.51,4.6682388774550745
3473-XIIIT,16,1,0,0,100.0,1534.75,1,95.92,4.5635145107192585
6362-QHAFM,42,1,1,0,108.3,4586.15,0,109.19,4.6930894840259745
7893-IXHRQ,1,1,0,0,20.55,20.55,1,20.55,3.022860940942244
3070-BDOQC,60,1,2,0,99.65,5941.05,0,99.02,4.595321849933277
2952-QAYZF,5,1,0,0,85.3,424.15,1,84.83,4.440649253819643
6234-PFPXL,22,1,0,3,95.9,2234.95,0,101.59,4.620945105103454
9824-QCJPK,36,1,1,1,20.0,666.75,0,18.52,2.918851229218033
4763-PGDPO,4,1,0,0,70.4,281.0,1,70.25,4.2520603082138555
4283-IVYCI,9,1,0,1,64.95,547.8,0,60.87,4.108740442505833
1866-OBPNR,1,1,0,3,74.6,74.6,0,74.6,4.312140507209715
8205-MQUGY,12,1,0,0,49.2,571.15,0,47.6,3.8628327612373745
8970-ANWXO,23,1,1,1,73.75,1756.6,0,76.37,4.335589948900293
9480-BQJEI,62,1,1,2,92.3,5731.45,0,92.44,4.52655978540618
5394-SVGJV,37,1,0,2,98.8,3475.55,1,93.93,4.542549824006424
6979-TNDEU,8,1,0,1,19.2,156.85,0,19.61,2.976039640208255
9777-WJJPR,31,1,0,3,88.65,2683.2,0,86.55,4.4607222816222185
9283-LZQOH,13,1,0,3,74.4,896.75,1,68.98,4.233816607508695
7079-QRCBC,24,1,0,0,98.75,2407.3,1,100.3,4.60816569496789
9495-SKLKD,45,1,0,2,95.95,4456.65,0,99.04,4.595523808936286
6048-UWKAL,69,1,2,3,105.4,6998.95,0,101.43,4.619368905387905
5067-DGXLL,2,1,0,1,20.25,36.8,0,18.4,2.91235066461494
5469-CTCWN,61,1,1,0,106.0,6547.7,1,107.34,4.676001366748682
9851-QXEEQ,41,1,0,0,104.7,4346.4,1,106.01,4.663533429285006
6281-FKEWS,44,0,1,0,49.05,2265.0,0,51.48,3.941193382727926
8898-KASCD,39,0,1,1,35.55,1309.15,0,33.57,3.5136328109919437
9242-TKFSV,72,0,2,3,65.1,4754.3,0,66.03,4.19010918420648
9290-SHCMB,13,1,0,0,96.85,1235.55,0,95.04,4.554297855614335
0743-HNPFG,51,1,1,3,69.75,3562.5,0,69.85,4.246350085702971
2277-BKJKN,71,1,2,0,99.2,7213.75,0,101.6,4.6210435351443815
9809-IMGCQ,22,1,0,0,96.7,2082.95,1,94.68,4.550502784645783
5208-HFSBT,2,1,0,3,55.05,102.75,1,51.38,3.9392489916817377
5035-PGZXH,56,1,1,0,106.8,5914.4,0,105.61,4.659753063758383
8695-WDYEA,1,1,0,1,51.25,51.25,0,51.25,3.9367156180185177
6543-JXSOO,23,1,1,1,57.75,1282.85,0,55.78,4.021415382199343
8016-ZMGMO,66,1,1,2,70.85,4738.85,0,71.8,4.273884476054178
8605-ITULD,1,1,0,1,19.55,19.55,0,19.55,2.972975286431375
3254-YRILK,19,1,0,0,88.2,1775.8,1,93.46,4.53753353727228
6416-YJTTB,11,1,0,2,79.5,795.65,0,72.33,4.28123898086119
2667-WYLWJ,8,1,1,1,19.75,145.0,1,18.12,2.8970163006148333
4472-VESGY,52,1,0,2,98.15,4993.4,0,96.03,4.564660642649882
3195-TQDZX,3,1,0,0,20.25,61.45,0,20.48,3.019448800171307
3128-YOVTD,51,1,0,2,79.15,4018.55,0,78.8,4.366912996863833
0529-ONKER,15,1,0,0,75.65,1146.65,1,76.44,4.336506119372072
1728-CXQBE,64,1,0,0,94.25,6081.4,0,95.02,4.554087395758775
7041-TXQJH,37,0,0,3,40.2,1478.85,0,39.97,3.688129172723232
5014-GSOUQ,13,1,2,1,19.95,243.65,0,18.74,2.930660276810276
5724-BIDBU,49,1,1,0,55.35,2633.95,0,53.75,3.984343667007772
0481-SUMCB,45,1,1,2,102.15,4735.35,0,105.23,4.656148430752721
1769-GRUIK,18,1,0,0,71.1,1247.75,0,69.32,4.238733464847405
5240-IJOQT,1,1,0,0,74.7,74.7,1,74.7,4.3134800921387715
8819-WFGGJ,68,0,2,2,54.1,3794.5,0,55.8,4.021773869387265
7427-AUFPY,54,1,2,3,19.65,1008.7,0,18.68,2.9274534328006965
2811-POVEX,23,1,0,2,88.45,2130.55,0,92.63,4.5286130632659365
1092-GANHU,17,1,0,0,76.65,1313.55,1,77.27,4.347305781945493
7898-PDWQE,71,1,2,3,80.4,5727.15,0,80.66,4.390242789445222
9972-EWRJS,67,1,2,2,19.25,1372.9,0,20.49,3.0199369622508083
9314-IJWSQ,14,1,0,0,84.8,1203.9,0,85.99,4.454231010422805
0661-XEYAN,1,0,0,1,25.8,25.8,1,25.8,3.250374491927572
5799-JRCZO,63,1,2,3,19.5,1215.1,0,19.29,2.9595868269176377
1921-KYSAY,41,1,1,0,68.6,2877.05,0,70.17,4.250920869264197
6198-RTPMF,17,1,0,0,92.6,1579.7,0,92.92,4.531738907902208
2924-KHUVI,56,1,1,0,100.55,5514.95,0,98.48,4.589853481876198
1925-GMVBW,5,1,0,3,20.55,96.1,0,19.22,2.9559514035421466
7881-EVUAD,2,0,0,0,42.6,72.4,1,36.2,3.5890591188317256
6184-DYUOB,3,1,0,1,19.6,55.25,0,18.42,2.913437030827161
9207-ZPANB,37,1,1,0,67.45,2443.3,0,66.04,4.190260619051927
5766-XQXMQ,29,1,0,2,68.85,1970.5,1,67.95,4.218772140597153
9327-QSDED,8,1,0,1,43.55,335.4,0,41.92,3.735763040012787
1656-DRSMG,63,1,0,3,109.85,7002.95,0,111.16,4.710970604874303
3012-VFFMN,7,1,0,1,20.65,158.95,0,22.71,3.122805356117467
2984-AFWNC,3,1,0,0,95.4,293.15,0,97.72,4.5821062463895395
0640-YJTPY,72,1,2,2,21.0,1493.75,0,20.75,3.0325462466767075
8096-LOIST,19,1,0,0,56.2,1093.4,0,57.55,4.0526541351678915
9764-REAFF,59,1,2,2,18.4,1057.85,0,17.93,2.8864752876170416
3703-VAVCL,2,1,0,3,90.0,190.05,1,95.02,4.554087395758775
7107-UBYKY,35,1,0,0,25.75,882.55,0,25.22,3.2276373305367736
4881-GQJTW,14,1,0,3,19.6,300.4,0,21.46,3.0661907372025525
8519-QJGJD,14,1,0,0,75.35,1025.95,1,73.28,4.294287720365875
7876-DNYAP,69,1,2,3,19.8,1436.95,0,20.83,3.0363942552728806
7905-NJMXS,7,1,0,0,64.2,475.0,0,67.86,4.2174467593560845
2882-WDTBA,69,1,2,2,75.75,5388.15,0,78.09,4.3578620076745835
2091-GPPIQ,72,1,2,0,78.95,5730.15,0,79.59,4.376888456817758
6326-MTTXK,8,1,0,0,100.85,819.55,1,102.44,4.629277261331325
5071-FBJFS,4,1,0,0,50.3,217.1,0,54.28,3.9941558349666684
2796-UUZZO,63,1,0,3,80.3,4896.35,0,77.72,4.353112624509239
2429-AYKKO,72,1,2,2,19.85,1434.1,0,19.92,2.991724252156452
9798-OPFEM,46,1,2,0,21.1,937.1,0,20.37,3.0140632302387145
0330-IVZHA,5,1,0,0,69.95,330.15,1,66.03,4.19010918420648
3794-NFNCH,30,1,0,1,50.0,1474.9,0,49.16,3.895080284697834
5193-QLVZB,63,1,2,2,104.75,6536.5,0,103.75,4.641984159110808
7114-AEOZE,60,1,2,2,19.85,1128.1,0,18.8,2.9338568698359038
2886-KEFUM,63,1,1,0,107.5,6873.75,1,109.11,4.692356547667007
5522-NYKPB,25,1,0,0,85.9,2199.05,0,87.96,4.47688216568656
4237-RLAQD,1,1,0,1,45.85,45.85,1,45.85,3.825375198702474
9957-YODKZ,6,1,0,0,80.8,457.1,0,76.18,4.333098961050458
6518-KZXCB,22,1,2,1,25.25,566.5,0,25.75,3.248434627109745
2245-ADZFJ,31,1,2,2,80.55,2471.6,0,79.73,4.378645926514404
7776-QGYJC,39,1,0,2,81.5,3107.3,0,79.67,4.3778931033922746
9313-QOLTZ,26,1,0,1,20.9,518.3,0,19.93,2.9922261342247034
9651-GTSAQ,53,1,1,2,106.1,5769.75,1,108.86,4.690062653006054
3186-BAXNB,1,1,0,0,91.7,91.7,1,91.7,4.51852237926242
4672-FOTSD,12,1,0,0,67.25,832.3,0,69.36,4.239310332472287
0637-YLETY,16,1,0,3,95.6,1555.65,1,97.23,4.577079305821566
9818-XQCUV,2,1,0,1,20.35,45.3,0,22.65,3.120159851929043
7338-ERIVA,39,0,1,2,45.05,1790.6,0,45.91,3.826682958261131
1157-BQCUW,1,1,0,0,74.95,74.95,1,74.95,4.316821224548606
8259-NFJTV,7,0,0,1,34.65,246.6,0,35.23,3.561897992353146
3223-DWFIO,4,1,0,0,69.35,261.65,0,65.41,4.180675151973121
2660-EMUBI,10,1,0,0,95.35,898.35,1,89.84,4.498030310430188
6968-GMKPR,55,1,0,0,81.55,4509.5,0,81.99,4.406597288608086
4751-ERMAN,72,1,2,2,75.4,5480.25,0,76.11,4.3321796622793
1436-ZMJAN,10,1,0,3,67.8,653.15,0,65.32,4.179298268102264
3292-PBZEJ,11,1,0,0,111.4,1183.05,0,107.55,4.677955855713739
0799-DDIHE,15,1,0,0,46.3,639.45,0,42.63,3.752558230777119
3070-FNFZQ,23,1,2,2,20.4,478.75,0,20.82,3.035914063186823
